courses_title,degree_field,url,skills,skill_1,skill_2,skill_3,cert_titles
[''],['Chemical Engineering and Allied Sciences'],https://www.linkedin.com/in/david-mccabe-56756b37,"['Cybersecurity', 'Project Management and Resource Allocation', 'Design Engineering']",network security,project planning,fpga design,[]
[''],"['General and Interdisciplinary Studies', 'Languages and Literature']",https://www.linkedin.com/in/michael-maffei-attorney,"['Technical Proficiency', 'Leadership Excellence', 'Computational Reasoning']",public speaking,leadership,critical thinking,"['Joint Professional Military Education, Phase 1', 'Joint Professional Military Education, Phase 2']"
[''],"['Cybersecurity and Information Assurance Cluster', 'Humanities and Social Studies']",https://www.linkedin.com/in/jesse-s-b651a969,"['Test Engineering', 'Technical Proficiency', 'Sales Management and Optimization']",writing mastery,conflict resolution,sales leadership,"['Site Security Manager (SSM) Certification', 'Positioning to Win & Capturing Federal Business', 'ICD 705 Physical Security Course', 'Construction Surveillance Technician (CST) Certification', 'Project Management Professional (PMP)', 'Agile Practitioner', 'Compliance Agent', 'Countermeasures Core Concepts, ORION, OSCOR, TALAN', 'Facility Security Officer (Possessing & Non-Possessing)']"
[''],[],https://www.linkedin.com/in/nathan-yee-702486279,"['Java Stream Processing', 'Network Expertise', 'Troubleshooting Proficiency']",signal processing,network simulation,troubleshooting networks,[]
[''],['Information Systems Management and Technology'],https://www.linkedin.com/in/anh-vu-ngo-6677a56,"['Debugging and Troubleshooting', 'Technical Support and User Experience', 'Debugging and Troubleshooting']",debugging logic,mac support,php debugging,[]
[''],['Mathematical Sciences'],https://www.linkedin.com/in/armando-guardado-a79041118,"['Database Administration', 'Serverless Architecting and Development', 'Data Foundations and Algorithmics']",database management,serverless architecture,data structures,[]
[''],"['Engineering and Technology Specializations', 'Computer Science and Engineering']",https://www.linkedin.com/in/umeshsharma108,"['Linux Kernel Mastery', 'Operating Systems Expertise', 'Embedded Systems']",semantic kernel building,troubleshooting operating systems,embedded c programming,[]
[''],"['Information Systems Management and Technology', 'Information Systems Management and Technology']",https://www.linkedin.com/in/richard-mitchell-90243664,"['Database Administration', '.NET Development Fundamentals', 'Database Administration']",database backup and recovery,.net programming,oracle database multitenant architecture,[]
[''],[],https://www.linkedin.com/in/danielshue,"['Web Development Expertise', 'Programming Paradigms', 'Programming Paradigms']",web development,c# programming,linq,[]
[''],"['Computer Science and Engineering', 'Electrical Engineering and Electronics']",https://www.linkedin.com/in/afzalkhalfay,"['Data Analytics Suite', 'Computational Reasoning', 'Configuration Management']",business process analysis,big picture thinking,terraform configuration,"['Certified SAFe® 5 Scrum Master', 'Certified SAFe® 4 Agilist']"
[''],"['Electrical and Computer Engineering', 'Embedded Systems Engineering', 'Music and Technology']",https://www.linkedin.com/in/mariofduenas,"['Engineering and Design Best Practices', 'Programming Paradigms', 'Code Engineering']",cost estimating,micropython programming,quality assurance,['Programming the Internet of Things (IOT) Specialization']
[''],[],https://www.linkedin.com/in/gloriairwin,"['Data Engineering and Management', 'Data Analytics Suite', 'Data Visualization and Analysis']",data management,data analysis,data visualization,"['Introduction to Generative AI', 'Introduction to Large Language Models', 'Introduction to Responsible AI', 'Infrastructure and Application Modernization with Google Cloud', 'Innovating with Data and Google Cloud', 'Introduction to Digital Transformation with Google Cloud', 'Understanding Google Cloud Security and Operations', 'Google #IamRemarkable Certified Gold Tier Facilitator', 'Cloud Digital Leader', 'Teradata Certified Professional']"
[''],"['Languages and Literature', 'Languages and Literature']",https://www.linkedin.com/in/ealsur,"['Networking Expertise', 'API Development and Integration', 'Web Development']",monitor azure solutions,implement authentication,build angular applications,"['MVP Alumni', 'Collaborator - Database Docs', 'Azure Architecture Center Contributor - Bronze FY21', 'MCPS: Microsoft Certified Professional', 'DBA Oracle 9i', 'Microsoft Certified Technology Specialist: Web Applications Development with Microsoft .NET Framework 4']"
[''],['Languages and Literature'],https://www.linkedin.com/in/steve-thompson-tech-leader,"['Software Engineering', 'Cloud and Enterprise Architecture', 'Microservices Development and Architecture']",agile software development,cloud architecture,microservices,"['DevOps Foundations: Site Reliability Engineering', 'Microservices: Design Patterns', 'Software Architecture: Domain-Driven Design', 'Triplebyte Certified Generalist Software Engineer', 'Certified ScrumMaster']"
[''],['Computer Science and Engineering'],https://www.linkedin.com/in/bernard-schmitz-2083408,"['Data Analytics Suite', 'JSON Expertise', 'Programming Paradigms']",data analysis,exception handling,servlet programming,[]
[''],"['Software Engineering and Computing Technologies', 'Software Engineering and Computing Technologies', 'Financial Management and Analysis']",https://www.linkedin.com/in/pavlovonline,"['Software Engineering Cluster', 'IDE Proficiency and Navigation', 'Design Engineering']",ios app development,xcode usage,app design,[]
[''],['Computer Science and Engineering'],https://www.linkedin.com/in/ramakrishnan-venkateswararaja-5036ab5,"['Data Engineering and Management', 'IT Administration', 'Database Administration']",data warehousing,sql server administration,database design,[]
[''],[],https://www.linkedin.com/in/maria-bonet-ba153976,"['Customer Relationship Management (CRM)', 'AI Expertise', 'Troubleshooting Proficiency']",customer satisfaction,ai analysis,troubleshooting techniques,[]
[''],[],https://www.linkedin.com/in/jon-o-connor-352419a,"['Data Analytics Suite', 'Design Engineering', 'Integration Expertise']",data analysis,fpga design,data integration,[]
[''],[],https://www.linkedin.com/in/ray-bartlett-leader-engineer-advisor,"['Server Management and Development', 'Infrastructure Engineering', 'Configuration Management']",windows server management,hybrid networking infrastructure,dhcp and dns configuration,"['Delivering an Authentic Elevator Pitch', 'MCPS: Microsoft Certified Professional']"
[''],['Natural and Applied Sciences'],https://www.linkedin.com/in/richkubec,"['Technical Techniques', 'Technical Proficiency', 'Content Creation and Production']",mixing techniques,guitar scales,music notation,[]
[''],"['Computer Science and Engineering', 'Engineering and Sciences']",https://www.linkedin.com/in/gangulyarijit,"['Cloud Engineering and Management', 'Web Development Expertise', 'Programming Paradigms']",cloud computing,web development,ruby programming,[]
[''],"['Computer Science and Engineering', 'Natural and Applied Sciences']",https://www.linkedin.com/in/eric14,"['Data Analytics Suite', 'Problem-Solving and Computation', 'Cloud Engineering and Management']",data analysis,problem-solving,cloud computing,[]
[''],[],https://www.linkedin.com/in/wgarvin,"['IT Management', 'Windows 10 Administration and Deployment', 'Application Development and Deployment']",system management,windows deployment,application management,"['Microsoft Certified Trainer (MCT)', 'Microsoft Certified: Azure Fundamentals', 'Microsoft 365 Certified: Modern Desktop Administrator Associate', 'Microsoft Certified: Azure Administrator Associate', 'A+', 'Network+', 'Security+', 'Certified Encryption Specialist', 'Site Development Associate', 'Web Security Associate']"
[''],[],https://www.linkedin.com/in/jeffrey-milnes-6a796817,"['Visual Media Management', 'Team Dynamics and Collaboration', 'Marketing Tech and Strategy']",video editing,collaboration,marketing strategy,['Dante Audio']
[''],[],https://www.linkedin.com/in/mridul-bajpai-1b241a5,"['Network Expertise', 'Troubleshooting Proficiency', 'Cybersecurity']",network design,network troubleshooting,network security,[]
[''],['Electrical Engineering and Related Disciplines'],https://www.linkedin.com/in/michelleryan71,"['Design Engineering', 'Programming Paradigms', 'Risk and Vulnerability Management']",fpga design,asynchronous programming,privacy risk assessment,['Lean Six Sigma Certified Green Belt']
[''],['Computer Science and Engineering'],https://www.linkedin.com/in/shaun-poole-9710b35,"['Software Design Patterns', 'Debugging and Troubleshooting', 'Cisco Device Management and Maintenance']",design patterns,debugging,device drivers,[]
['oracle certified functional consultant(procure pay)'],"['Data Science and Management', 'Computer Science and Engineering']",https://www.linkedin.com/in/krishnapulicherla,"['Cloud and Enterprise Architecture', 'Data Manipulation and Querying', 'Database Administration']",cloud architecture design,sql optimization,database management,"['Oracle Financials Cloud: General Ledger 2019 Certified Implementation Specialist', 'Oracle Financials Cloud: Payables 2019 Certified Implementation Specialist', 'Oracle Financials Cloud: General Ledger 2019 Certified Implementation Specialist', 'Oracle Financials Cloud: Payables 2019 Certified Implementation Specialist']"
[''],['Electronics and Computer Technology'],https://www.linkedin.com/in/joel-credo-1b19bb3b,"['Deep Learning Expertise', 'Data Validation and Manufacturing', 'App Development and Building']",gans and diffusion models,additive manufacturing,self-belief and entrepreneurship,[]
[''],"['Statistical Sciences', 'Statistical Sciences', 'Statistical Sciences']",https://www.linkedin.com/in/saptarshiguha,"['Data Analytics Suite', 'Forecasting and Financial Management', 'Machine Learning and Data Science']",data analysis,financial forecasting,machine learning,['Basic Python Skills']
[''],['Computational Mathematics and Engineering'],https://www.linkedin.com/in/paulleonhardkoch,"['Windows 10 Administration and Deployment', 'Cloud Engineering and Management', 'Database Administration']",package installation,cloud data management,database backup and recovery,"['Oracle Javascript Extension Toolkit (JET) MOOC', 'Oracle Cloud Infrastructure Foundations 2020 Certified Associate', 'Oracle Cloud Infrastructure Foundations 2020 Certified Associate']"
[''],[''],https://www.linkedin.com/in/don-morrier-a00364b,"['Debugging and Troubleshooting', 'Audio Synthesis and Modular Techniques', 'Code Engineering']",javascript debugging,modular synthesis,c code debugging,[]
[''],"['Computer Science and Engineering', 'Computer Science and Engineering']",https://www.linkedin.com/in/lucky-vidmar,"['IT Management', 'IoT Mastery', 'Data Analytics Suite']",music business management,iot security,data analysis,[]
[''],['Computer Science and Engineering'],https://www.linkedin.com/in/justin-traenkenschuh-a9b235b,"['Network Expertise', 'Troubleshooting Proficiency', 'Networking Expertise']",network simulation,network troubleshooting,cloud networking,[]
['reid method interviewing interrogation'],"['Cybersecurity and Information Security', 'Criminal Justice and Related Fields']",https://www.linkedin.com/in/charles-roe-jr-4245084b,"['Risk and Vulnerability Management', 'Cloud Engineering and Management', 'Risk and Vulnerability Management']",security assessment,cloud security,risk management,[]
[''],[],https://www.linkedin.com/in/joseph-mitchell,"['Risk and Vulnerability Management', 'Data and Modeling', 'Server Management and Development']",risk assessment,threat mitigation,server management,"['Microsoft Certified: Security Operations Analyst Associate', 'Microsoft Certified: Security Operations Analyst Associate', 'Microsoft Certified: Azure Administrator Associate']"
[''],"['Electrical and Computer Engineering', 'Communications and Electronics Engineering']",https://www.linkedin.com/in/hemant-kulkarni-9b8a0112,"['Debugging and Troubleshooting', 'Software Engineering Cluster', 'Audio Synthesis and Modular Techniques']",debugging javascript,fpga development,modular synthesis,[]
"['administering splunk enterprise security', 'searching reporting with splunk 8.0', 'splunk 8.0 cloud admin', 'splunk fundamentals 2', 'splunk fundamentals 3', 'business data communications networks (graduate level)', 'data mining business intelligence (graduate level)', 'database design implementation business (graduate level)', 'database security (graduate level)', 'digital forensics investigations (graduate level)', 'enterprise information security (graduate level)', 'i.t. security policies procedures (graduate level)', 'it strategy management (graduate level)', 'information structures with python (graduate level)', 'information systems analysis design (graduate level)', 'quantitative methods information systems (graduate level)', 'unix operating systems - intro', 'unix shell programming', 'unix system administration', 'aws security fundamentals', 'cism course', 'by cybrary', 'chief information security officer (ciso) course', 'cybrary', 'incident response forensics', 'cybrary', 'incident response by sensato', 'cybrary', 'nist 800-171 controlled unclassified information course', 'offensive security wireless attacks (wifu)', 'oracle database 11g: backup recovery workshop', 'searching reporting with splunk 6.4', 'servicenow fundamentals', 'servicenow scripting fundamentals', 'servicenow scripting fundamentals', 'social engineering manipulation – exploitation human element', 'splunk knowledge objects', 'using splunk 6.4']","['Information Technology (IT) and Management', 'Network Science and Engineering', 'Honors and Distinction Programs', 'Languages and Literature', 'Information Systems and Communication']",https://www.linkedin.com/in/josephoraclecissp,"['Risk and Vulnerability Management', 'Cybersecurity', 'Cybersecurity']",security assessment,incident response,security management,"['Oracle Cloud Infrastructure Certified Architect Professional', 'ServiceNow Certified Admin', 'Splunk Certified Power User', 'COBIT 5 Foundation', 'Intermediate Cloud Security', 'Six Sigma Yellow Belt', 'CISSP', 'Incident Management', 'Mobile Device Security Fundamentals']"
[''],"['Electrical and Computer Engineering', 'Electronics and Computer Systems']",https://www.linkedin.com/in/zachary-zhang-b7386a,"['API Development and Integration', 'Cloud and Web Service Management', 'Troubleshooting Proficiency']",api integration,web service development,agile troubleshooting,[]
[''],"['General and Interdisciplinary Studies', 'General and Interdisciplinary Studies']",https://www.linkedin.com/in/antar-tidwell-sr-29712878,"['Technical Proficiency', 'Data Engineering and Management', 'Web Development']",mentor junior managers,manage data pipelines,develop cloud applications,[]
[''],"['Physical and Mathematical Sciences', 'Electrical Engineering and Electronics']",https://www.linkedin.com/in/karthikeyan-sundaram-681ab418,"['Configuration Management', 'Troubleshooting Proficiency', 'Implementation Skills']",network configuration,troubleshooting,security implementation,"['Google IT Automation with Python Specialization', 'Juniper Networks Certified Expert (JNCIE) SP', 'Juniper Networks Certified Internet Professional (JNCIP-E) DC', 'Juniper Networks Certified Expert (JNCIE) ENT']"
[''],[],https://www.linkedin.com/in/pinchera,"['Virtualization Expertise', 'configure vsphere', 'IT Administration']",manage virtual storage,configure vsphere 7,server administration,['Cloud Infrastructure and Services Associate Version 1']
[''],"['Electrical Engineering and Related Disciplines', 'Computer Science and Engineering', 'Engineering and Applied Sciences']",https://www.linkedin.com/in/rajkumar2011,"['Programming Paradigms', 'AI Expertise', 'Foundation Skills']",scala programming,ai fundamentals,aws deeplens basics,[]
[''],"['Digital Media and Communications', 'Digital Media and Communications', 'Communications and Electronics Engineering']",https://www.linkedin.com/in/showmetiger,"['Visual Media Management', 'IT Management', 'Content Creation and Production']",video editing,wordpress management,film production,[]
[''],['Management and Business'],https://www.linkedin.com/in/arashsavar,"['Cloud Engineering and Management', 'Cloud Engineering and Management', 'IT Fundamentals']",hiring for cloud,cloud resource planning,azure fundamentals,"['Google Cloud Certified: Cloud Digital Leader', 'AWS Certified Solutions Architect – Associate', 'AWS Certified Cloud Practitioner', 'AWS Certified SysOps Administrator – Associate', 'Agile, Scrum and Lean Software Development', 'CISCO Systems Management I', 'Capability Maturity Model Integration (CMMI)', 'Committee of Sponsoring Organizations (COSO)', 'GE Capital Six Sigma, Accenture Method One Methodologies', 'Good Manufacturing Practices standards certified (GMP)', 'IT Infrastructure Library V3 Certified (ITIL)', 'Information Systems Security Professional', 'International Organization for Standardization (ISO)', 'Lotus CLP R6 Certification', 'Lotus Domino Administration and Security I, II, III', 'Lotus Domino Development R4.x R5.x, R6.x, R7.x, R8.x', 'Microsoft Systems Professional', 'Project Management Professional', 'SAP Systems Architecture', 'Sarbanes Oxley (SOX)', 'Service-Oriented Architecture (SOA)', 'Software Development Life Cycle (SDLC), RUP,', 'Storage Lifecycle Management']"
[''],['Engineering and Applied Sciences'],https://www.linkedin.com/in/nathan-wriedt-p-e-rcdd-b823767,"['Data and Modeling', 'Electrical Design and MEP Expertise', 'Digital Literacy and Technology']",building information modeling,mechanical  electrical  plumbing,digital construction drawings,"['Nathan Wriedt, PE, RCDD']"
[''],[],https://www.linkedin.com/in/carlos-contreras-269a6a4,"['Computer-Aided Design (CAD) Expertise', 'Design Engineering', 'Audio Synthesis and Modular Techniques']",cad modeling,sheet metal design,sound synthesis,[]
[''],"['Languages and Literature', 'Mechanical Engineering and Related Fields']",https://www.linkedin.com/in/vali-sorell-bb94637,"['Cloud Infrastructure Expertise', 'Design Engineering', 'Data and Modeling']",cloud infrastructure management,green building design,building information modeling,['Accredited Tier Designer']
[''],"['Telecommunications and Electronics', 'Mathematical Sciences']",https://www.linkedin.com/in/lisa-ray-19819610,"['Functional Programming and Programming Concepts', 'Java Stream Processing', 'Process Improvement and Management']",functional programming,stream processing,agile methodologies,[]
[''],[],https://www.linkedin.com/in/jasonbgamedev,"['Integration Expertise', 'Cross-Platform and Cloud Platform Management', 'Design Engineering']",firebase integration,cross-platform development,game design,[]
[''],['Cognitive and Computational Psychology'],https://www.linkedin.com/in/edin-hajric-b6006677,"['troubleshoot windows', 'migrate to windows', 'Integration Expertise']",troubleshoot windows 11,migrate to windows 10,troubleshoot cloud integration,[]
[''],[],https://www.linkedin.com/in/naveen-desai-615aa91,"['Risk and Vulnerability Management', 'Content Creation and Production', 'Troubleshooting Proficiency']",cybersecurity risk assessment,music production techniques,computer hardware troubleshooting,[]
[''],['Computer Science and Engineering'],https://www.linkedin.com/in/amirmikhak,"['Functional Programming and Programming Concepts', 'Python Development', 'Programming Paradigms']",functional programming,python programming,c++ programming,[]
[''],['Computer Science Applications'],https://www.linkedin.com/in/varun-gupta-5a70154,"['Programming Paradigms', 'Ideation and Prototyping', 'Software Engineering Cluster']",swift programming,xcode interface,app development,[]
[''],[],https://www.linkedin.com/in/denisfuenzalida,"['API Development and Integration', 'Java Mastery', 'Mobile Development and Testing']",restful api development,java development,mobile app development,"['BerkeleyX CS190.1x: Scalable Machine Learning', 'DelftX FP101x: Introduction to Functional Programming', 'Sun Certified Programmer for the Java Platform 5', 'Sun Certified Specialist for NetBeans IDE', 'IBM Websphere Studio Application Developer 5 (Java, J2EE)', 'IBM MQ Series, Installation and Configuration']"
[''],"['Computer Science and Engineering', 'Computer Science and Engineering']",https://www.linkedin.com/in/ashishseattle,"['Cloud and Linux Storage Management', 'Concurrency Management', 'Endpoint Security and Management']",cloud data storage,version control,mobile endpoint management,[]
[''],['Data Science and Analytics'],https://www.linkedin.com/in/herbert-hodge-8a9738126,"['Network Expertise', 'windows  network configuration', 'IT Fundamentals']",wireless network setup,windows 10 network configuration,c programming fundamentals,[]
[''],[],https://www.linkedin.com/in/michael-brusatori-90533712,"['Troubleshooting Proficiency', 'configuring windows  networks', 'managing windows server']",troubleshooting windows 11,configuring windows 10 networks,managing windows server 2022,[]
[''],"['Communication and Information Technology', 'Industrial Engineering Cluster']",https://www.linkedin.com/in/rakesh-jain-53b8b0a,"['Optimization', 'JavaScript Proficiency', 'Design Engineering']",monitor system performance,debug javascript code,design fpga circuits,[]
[''],['Electrical Engineering and Related Disciplines'],https://www.linkedin.com/in/kevin-decabooter-94ab2a8,"['Ruby on Rails Development', 'Software Engineering Cluster', 'Debugging and Troubleshooting']",debugging ruby on rails,verilog for fpga development,debugging javascript,[]
[''],[],https://www.linkedin.com/in/dan-frederick-58b8227,"['Digital Literacy and Technology', 'Risk and Vulnerability Management', 'Embedded Systems']",digital logic design,network security assessment,embedded systems programming,[]
[''],"['Computer Science and Engineering', 'Physical Sciences and Engineering', '']",https://www.linkedin.com/in/richard-muffoletto-040ba849,"['Serverless Architecting and Development', 'Concurrency Management', 'Programming Paradigms']",deploy faster,handle concurrency,asynchronous programming,[]
[''],['Chemical Engineering and Allied Sciences'],https://www.linkedin.com/in/veronica-hoban-650ba026,"['Technical Proficiency', 'Technical Proficiency', 'Software Development Best Practices']",foster inclusivity,recognize hazards,promote sustainability,[]
[''],"['Information Technology', 'Information Systems Management and Technology']",https://www.linkedin.com/in/steveschmitt1,"['Software Engineering Cluster', 'Cloud Infrastructure Expertise', 'Cybersecurity']",android app development,cloud infrastructure operations,saas security,[]
['machine learning'],[],https://www.linkedin.com/in/nikolayglushnev,"['Programming Paradigms', 'Software Development Best Practices', 'Concurrency and Multithreading']",asynchronous programming,c++ best practices,multithreading,"['Natural Language Processing', 'Neural Networks for Machine Learning', 'Game Development']"
[''],['Computer Science and Engineering'],https://www.linkedin.com/in/moosachoudhry,"['Big Data and Data Engineering', 'Cloud Engineering and Management', 'Software Engineering Cluster']",big data analytics,cloud deployment,scrum methodology,[]
[''],[],https://www.linkedin.com/in/erin-ward-48905179,"['Test Engineering', 'Technical Techniques', 'Test Engineering']",test case design,defect tracking,test automation,[]
[''],"['Computer Science and Engineering', 'Electrical and Computer Engineering']",https://www.linkedin.com/in/johnfourflynn,"['Information Security and Privacy Management', 'Cybersecurity', 'Risk and Vulnerability Management']",information security program management,systems and application security,information security risk management,[]
[''],[],https://www.linkedin.com/in/rob-abbe-2180a69,"['Software Design Patterns', 'Concurrency Management', 'Application Development and Deployment']",design patterns,concurrency,application servers,['Completion Award for Oracle MOOC: Java Virtual Machine Troubleshooting']
[''],"['Information Technology', 'Software Engineering and Computing Technologies']",https://www.linkedin.com/in/fred-smith-jr-ii-529291122,"['Automation Engineering', 'IT Management', 'Database Administration']",ansible automation,system management,backup and recovery,[]
[''],['Electrical Engineering and Electronics'],https://www.linkedin.com/in/aaron-shea-63aa08b7,"['Configuration Management', 'Visual Media Management', 'Web Development Expertise']",network configuration,video conferencing,webinar hosting,['CISCO CCNA']
[''],['Computer Science and Engineering'],https://www.linkedin.com/in/josh-person-10814a1a,"['Data Manipulation and Querying', '.NET Development Fundamentals', 'Cross-Platform and Cloud Platform Management']",linq queries,.net core fundamentals,cross-platform app development,['Certified Information System Security Professional']
[''],['Financial Management and Analysis'],https://www.linkedin.com/in/lee-chittarath-99a79515,"['Software Testing and Quality Assurance', 'Test Engineering', 'Code Engineering']",alpha testing,test management,code reviewing,[]
[''],[],https://www.linkedin.com/in/pavel-rebriy-2289413,"['Parallel and Scientific Computing', 'Windows 10 Administration and Deployment', 'Linux Kernel Mastery']",parallel programming,apache installation,linux kernel management,[]
[''],"['Electrical Engineering and Related Disciplines', 'Electrical Engineering and Related Disciplines']",https://www.linkedin.com/in/chris-quanbeck-1b54a53,"['Design Engineering', 'Digital Literacy and Technology', 'Linux Kernel Mastery']",sound design,digital logic design,kernel programming,[]
"['configuring operating a hybrid cloud with microsoft azure stack (m20537)', 'microsoft az-300', 'microsoft operation manager']",['Computer Science and Information Systems'],https://www.linkedin.com/in/eric-bogenschuetz,"['Cloud Engineering and Management', 'Networking Expertise', 'IT Fundamentals']",cloud security design,azure networking,azure cloud fundamentals,"['Microsoft Global Hackathon 2023', 'Accessibility in Action', 'Microsoft Certified: Azure AI Fundamentals', 'Microsoft Certified: Azure Data Fundamentals', 'Microsoft Certified: Security, Compliance, and Identity Fundamentals', 'AZ-301 Microsoft Azure Architect Design', 'Microsoft Certified: Azure Fundamentals', 'AZ-300 Microsoft Azure Architect Technologies', 'Az-300 Certification Exam', 'Microsoft Certified: Azure Solutions Architect Expert', 'Microsoft Certified: Azure Administrator Associate', 'Microsoft Certified: Azure Network Engineer Associate', 'Microsoft Certified: Azure Security Engineer Associate', 'Microsoft Certified: Azure Solutions Architect Expert', 'Microsoft Certified: Azure Administrator Associate', 'Microsoft Certified: Azure Network Engineer Associate', 'Microsoft Certified: Azure Solutions Architect Expert', 'Microsoft Certified: Azure Administrator Associate']"
[''],"['Computer Science and Engineering', 'Computer Science and Engineering']",https://www.linkedin.com/in/andrew-t-miller,"['Software Engineering Cluster', 'Software Engineering', 'API Development and Integration']",microservice development,software design,api development,[]
[''],"['Languages and Literature', 'Electrical Engineering and Electronics']",https://www.linkedin.com/in/gilad-mail-a498134a,"['Data and Modeling', 'IT Management', 'IT Management']",building information modeling,facility management,construction management,"['Crafting Strategic Visual Stories', 'Presenting Data Visually', 'LEED AP Building Design + Construction', 'Professional Electrical Engineer']"
[''],"['Business and Administration', 'International Studies']",https://www.linkedin.com/in/priscilafreitas,"['IT Management', 'Product Management Suite', 'Technical Proficiency']",stress management,product planning,goal achievement,"['Bystander Training: From Bystander to Upstander', 'Communicating about Culturally Sensitive Issues', 'Confronting Bias: Thriving Across Our Differences', 'Diversity, Inclusion, and Belonging for All', 'Unconscious Bias']"
[''],['Cloud and Infrastructure Engineering'],https://www.linkedin.com/in/jenyu-su-a3898a31,"['IT Management', 'Audio Synthesis and Modular Techniques', 'Recommendation Systems and Algorithms']",change management,modular synthesis,stirling engine design,[]
[''],[],https://www.linkedin.com/in/sriramakella,"['ipv addressing', 'Technical Techniques', 'Troubleshooting Proficiency']",ipv6 addressing,ip subnetting,network troubleshooting,[]
"['sql basic queries', 'data visualization nanodegree program', 'sql fundamentals querying level 1']",['Industrial Engineering Cluster'],https://www.linkedin.com/in/lmarshal3,"['Data Engineering and Management', 'Big Data and Data Engineering', 'Data Visualization and Analysis']",data warehousing,data engineering,data visualization,[]
[''],['Information Systems Management and Technology'],https://www.linkedin.com/in/kevin-lane-7754913a,"['Test Engineering', 'Test Engineering', 'Test Engineering']",test planning,test execution,test reporting,['Certified Functional Tester']
[''],"['Management and Business', 'Information Systems Management and Technology']",https://www.linkedin.com/in/chupeng-xie-b5724410,"['Data Analytics Suite', 'Data and Object Manipulation', 'Data and Modeling']",regression analysis,data manipulation,statistical modeling,[]
[''],"['Computer Science and Engineering', 'Computer Science and Engineering Degrees with Minors']",https://www.linkedin.com/in/rbhooks,"['Cloud and Linux Storage Management', 'Cloud and Linux Storage Management', 'Cloud and Linux Storage Management']",manage storage arrays,configure storage policies,optimize storage performance,[]
[''],"['Computer Science Applications', 'Physical Sciences and Engineering']",https://www.linkedin.com/in/sengu,"['Software Engineering', 'Debugging and Troubleshooting', 'Software Engineering Cluster']",software development,javascript debugging,scrum methodology,[]
[''],['Philosophy and Related Fields'],https://www.linkedin.com/in/mike-heileman-67bba38,"['Configuration Management', 'Cloud and Enterprise Architecture', 'Troubleshooting Proficiency']",vpn configuration,wan architecture,device troubleshooting,[]
[''],['Software Engineering and Computing Technologies'],https://www.linkedin.com/in/daniel-seungchul-kim,"['App Development and Building', 'Node.js Full-Stack Development', 'Communication and Interpersonal Skills']",deploying django apps,databases for node.js,websocket communications,"['Data Science Foundations - Level 1', 'Docker Essentials: A Developer Introduction', 'IBM Cloud Kubernetes Service', 'IBM Demos Fundamentals', 'IBM Cloud Garage Test-Driven Development (TDD)', 'Enterprise Design Thinking Practitioner', 'IBM Cloud Garage Method Developer Bootcamp', 'IBM Garage Method for Cloud Explorer', 'Python 3 Tutorial Course']"
[''],"['Software Testing and Quality Assurance', 'Engineering and Technology Specializations', 'Software Testing and Quality Assurance', 'Information and Communication Technologies (ICT)', 'Information Technology and Management']",https://www.linkedin.com/in/yuriy-bihusyak,"['Test Engineering', 'Automation Engineering', 'Software Testing and Quality Assurance']",test automation,web browser automation,penetration testing,"['2021 Testing Bootcamp Session', 'Agile Foundations', 'Learning Jira Software', 'Project - Fraud Analytics Using R & Microsoft Excel', 'Scrum: The Basics', 'Testing Journey to Skyrocket 2021', 'World Class Mobile Testing Experience']"
[''],['Mathematical Sciences'],https://www.linkedin.com/in/mykyta-protsenko,"['JSON Expertise', 'Java Mastery', 'API Development and Integration']",json processing,java programming,restful api development,"['Java - EJB 3.0', 'Java Server Pages (JSP 2.1)', 'Oracle Certified Professional, Java Programmer for Java 6.0']"
[''],"['Information Technology', 'Management and Business', 'Languages and Literature', 'Languages and Literature']",https://www.linkedin.com/in/wayne-stevison-5775ab18,"['Server Management and Development', 'Configuration Management', 'Server Management and Development']",server migration,active directory configuration,server maintenance,[]
[''],"['Computer Science and Engineering', 'Telecommunications and Electronics']",https://www.linkedin.com/in/ranand,"['IT Management', 'IT Fundamentals', 'Foundation Skills']",device management,os fundamentals,linux basics,[]
[''],"['STEM', 'Chemical Sciences', 'Materials Science and Engineering Cluster']",https://www.linkedin.com/in/xin-wang-42867717,"['Kubernetes Cluster Management and Orchestration', 'Cloud and Enterprise Architecture', 'Debugging and Troubleshooting']",kubernetes management,cloud architecture,c debugging,"['CCNA', 'SCJP']"
[''],['Communications and Electronics Engineering'],https://www.linkedin.com/in/lena-gabrilovich,"['Coding Expertise', 'Design Engineering', 'Audio Synthesis and Modular Techniques']",verilog coding,pcb design,audio synthesis,[]
['sales closing'],['Languages and Literature'],https://www.linkedin.com/in/ginny-guerrero-484a2b21,"['Software Engineering Cluster', 'Cloud Engineering and Management', 'Sales Management and Optimization']",business development,cloud computing,sales management,[]
[''],"['Industrial Engineering Cluster', 'Industrial Engineering Cluster', 'Statistical Sciences', 'Industrial Engineering Cluster']",https://www.linkedin.com/in/kathrynkennedystat,"['Data Analytics Suite', 'Data and Modeling', 'Technical Techniques']",data analysis,statistical modeling,regression techniques,"['Art and Science of Machine Learning', 'Machine Learning with TensorFlow on Google Cloud Platform Specialization', 'Feature Engineering', 'Intro to TensorFlow', 'Launching into Machine Learning', 'Machine Learning', 'How Google does Machine Learning']"
[''],[],https://www.linkedin.com/in/wayne-rider-27214a8,"['Configuration Management', 'Ruby on Rails Development', 'Cisco Device Management and Maintenance']",vpn configuration,rip and eigrp routing,cisco device maintenance,[]
