courses_title,degree_field,url,skills,skill_1,skill_2,skill_3,cert_titles
[''],[],https://www.linkedin.com/in/nelson-hampton-b7230180,"['Ruby on Rails Development', 'Configuration Management', 'Cisco Device Management and Maintenance']",routing protocols,vpn configuration,device maintenance,"['Cisco Certified Network Professional Routing and Switching (CCNP-RS)', 'CCNP Collaboration']"
[''],['East Asian and Eurasian Studies'],https://www.linkedin.com/in/mabelqlin,"['Data Analytics Suite', 'Marketing Tech and Strategy', 'Spring Boot Expertise']",data analysis,marketing strategy,goal setting,[]
"['analytics financial engineering/econometrics', 'analytics: big data information', 'austrian economics', 'data management data mining', 'practical optimization', 'analytics decision analysis', 'applied statistics visualization', 'bayesian inference decision theory', 'data analytics capstone project']","['Data Analytics and Business Intelligence', 'Quantitative Economics and Mathematics']",https://www.linkedin.com/in/samuel-toolan-b88a7148,"['Data and Object Manipulation', 'Data Analytics Suite', 'Machine Learning and Data Science']",data manipulation,data analysis,machine learning,[]
"['algorithms data structures', 'discrete optimization', 'introduction nonlinear optimization', 'machine learning', 'optimization methods machine learning', 'sparse matrix computation', 'analysis multivariate data', 'applied probability methods', 'approximation algorithms', 'combinatorial theory 1', 'data analysis data mining', 'fundamentals mathematical programming', 'global optimization', 'introduction stochastic programming', 'linear programming network optimization', 'network science applications', 'numerical linear algebra', 'stochastic models analysis']","['Industrial Engineering Cluster', 'Industrial Engineering Cluster', 'Industrial Engineering Cluster', 'Industrial Engineering Cluster']",https://www.linkedin.com/in/jongeunkim,"['Data and Modeling', 'Big Data and Data Engineering', 'Technical Proficiency']",statistical modeling,data engineering,e-commerce,[]
[''],"['Electrical Engineering and Electronics', 'Information Systems and Communication', 'Communication and Information Technology']",https://www.linkedin.com/in/zhen-kong-32411917,"['Kotlin Development', 'Java Mastery', 'Visual Media Management']",kotlin programming,java development,lightroom editing,[]
[''],"['Web Development and Design', 'Astrophysics']",https://www.linkedin.com/in/rerps,"['Network Expertise', 'JavaScript Proficiency', 'Java Mastery']",network design,javascript development,java programming,[]
[''],[],https://www.linkedin.com/in/mohitarora78,"['API Development and Integration', 'IT Fundamentals', 'Audio Synthesis and Modular Techniques']",api testing,cybersecurity fundamentals,eurorack synthesis,[]
[''],['Computer Science and Engineering'],https://www.linkedin.com/in/shravanmuthyala,"['Data and Modeling', 'Integration Expertise', 'Data Engineering and Management']",data modeling,data integration,data warehousing,"['IBM DB2 Application development – DB2 V9', 'Informatica DI PC Developer ICS Exam 9.x']"
[''],['Biomedical Engineering Cluster'],https://www.linkedin.com/in/sarah-t-13a77925,"['Software Engineering', 'API Development and Integration', 'Software Testing and Quality Assurance']",software design,api development,unit testing,[]
[''],"['Computer Science and Engineering', 'Computer Science and Engineering']",https://www.linkedin.com/in/melani-alvarez-26811064,"['Web Development Expertise', 'Software Engineering Cluster', 'Webpack Configuration and Usage']",web development,full-stack development,webpack,"['Up and Running with Python', 'Building a Mobile App with AngularJS 1 and Ionic']"
"['artificial intelligence heuristics', 'circuits 1', 'data structures algorithms', 'information databases', 'microprocessors', 'operating systems']",['Software Engineering and Computing Technologies'],https://www.linkedin.com/in/trung-n,"['Automation Engineering', 'Database Administration', 'Java Mastery']",ansible automation,azure database management,java cloud development,[]
[''],"['Product and Strategy Management', 'Electronics and Computer Systems']",https://www.linkedin.com/in/jayanthjanardhan,"['Machine Learning and Data Science', 'Customer Relationship Management (CRM)', 'Deep Learning Expertise']",machine learning modeling,customer experience management,deep learning fundamentals,['Sun Certified Java Programmer']
[''],"['Computer Science and Engineering', 'Computer Science and Engineering', 'Computer Science and Engineering']",https://www.linkedin.com/in/huaqing-zeng-34860510,"['Network Expertise', 'Cybersecurity', 'Network Expertise']",network routing,network security,vpn technologies,[]
[''],"['Software Engineering and Computing Technologies', 'Information Technology']",https://www.linkedin.com/in/gobinaths,"['Programming Paradigms', 'Linux Kernel Mastery', 'Operating Systems Expertise']",micropython programming,linux kernel administration,iot operating system fundamentals,[]
[''],['Mechanical Engineering and Related Fields'],https://www.linkedin.com/in/ryan-evans-08242949,"['Leadership Excellence', 'Data and Modeling', 'Data and Modeling']",leadership skills,solidworks modeling,advanced modeling techniques,['DFSS Green Belt']
[''],[],https://www.linkedin.com/in/anthony-d-simon,"['Data and Modeling', 'IT Management', 'Cybersecurity']",threat detection,vulnerability management,incident response,"['Microsoft Global Hackathon 2021', 'Microsoft Certified: Azure Fundamentals', 'Introduction to Programming Using Python', 'Microsoft Logic and Computational Thinking', 'Microsoft Technology Associate: Software Development Fundamentals (MTA)', 'SharePoint 2013 Site Collection and Site Administration', 'CompTIA Network+', 'Microsoft Certified: Azure Administrator Associate', 'Microsoft Certified: Azure Stack Hub Operator Associate', 'CompTIA Security+', 'Certified Fiber Optics Installer', 'Cisco Certified Entry Networking Technician (CCENT)', 'CompTIA Security+']"
[''],"['Chemical Sciences', 'Polymer Science', 'Chemical Sciences']",https://www.linkedin.com/in/zhongliang-z-70301466,"['d printing materials', 'Leadership Excellence', 'Advanced Scripting and Routing']",3d printing materials,leadership branding,powershell scripting,[]
"['calculus with analytic geometry', 'computer programming (java)', 'computer security', 'data structures parallelism', 'databases data management', 'embedded systems (c)', 'foundations computing logic', 'foundations computing statistics/probability', 'hardware/software interfaces (c', 'assembly', 'memory', 'etc)', 'intellectual foundations informatics', 'intro algorithms', 'intro artificial intelligence', 'matrix algebra', 'programming languages (sml', 'racket', 'ruby)', 'software design implementation', 'software engineering']","['Computer Science and Engineering', '', '']",https://www.linkedin.com/in/colbytong,"['API Development and Integration', 'Data Analytics Suite', 'Application Development and Deployment']",api development,data analysis,django deployment,"['Certified Electronics Systems Associate (ESA) Levels 1, 2, and 4', 'PC Pro Certification']"
[''],"['Computer Science and Engineering', 'Mechanical Engineering and Related Fields']",https://www.linkedin.com/in/neelesh-dani,"['Programming Paradigms', 'Software Design Patterns', 'Database Administration']",object-oriented programming,design patterns,nosql database management,"['Cloud Computing Concepts: Part 2', 'Cloud Computing Concepts']"
[''],['Control Engineering'],https://www.linkedin.com/in/richardpaw,"['Data Visualization and Analysis', 'Data Engineering and Management', 'Data Analytics Suite']",data visualization,data cleaning,data analysis,[]
[''],"['Business Operations and Information Management', 'Electronics and Computer Technology']",https://www.linkedin.com/in/srikiranpendyala,"['Data Analytics Suite', 'Machine Learning and Data Science', 'Data Visualization and Analysis']",data analysis,machine learning,data visualization,"['The Surprising Upside of Procrastination', 'Python for Data Science and AI', 'Project Management Foundations: Risk', 'Data Science Orientation', 'R Programming', 'Analyzing and Visualizing Data with Microsoft Power BI', 'Learning Adobe Reports and Analytics', 'Learning Tinkercad', 'Tableau Essential Training', 'Advanced Microsoft Power BI', 'Business Analytics: Forecasting with Trended Baseline Smoothing', 'Certified Analytics Professional (CAP) Cert Prep: Domains 1–4', 'Certified Analytics Professional (CAP) Cert Prep: Domains 5–7', 'MySQL for Advanced Analytics: Tips, Tricks, & Techniques', 'Statistics Foundations: 1', 'Learning Microsoft Power BI Desktop', 'SQL']"
[''],['Computer Science and Engineering'],https://www.linkedin.com/in/mictr,"['Cloud and Enterprise Architecture', 'Serverless Architecting and Development', 'Java Mastery']",cloud architecture,serverless development,java programming,[]
[''],"['Communication and Information Technology', 'Computer Vision and Image Processing', 'Physical Sciences and Engineering']",https://www.linkedin.com/in/huihui-wang-81054416,"['Linux Kernel Mastery', 'Debugging and Troubleshooting', 'Design Engineering']",kernel optimization,javascript debugging,fpga design,[]
"['big data health informatics', 'computability', 'complexity algorithms', 'computer networks', 'high performance computer architecture', 'intro health informatics', 'knowledge-based ai', 'machine learning', 'machine learning trading', 'reinforcement learning', 'software development process']","['Computer Science and Engineering', 'Computer Science and Engineering']",https://www.linkedin.com/in/huan-chen-83403913,"['Software Engineering', 'Data Analytics Suite', 'Software Engineering Cluster']",software design,hadoop data analysis,recommender system development,[]
[''],['Business Operations and Information Management'],https://www.linkedin.com/in/joshuadavid2,"['Big Data and Data Engineering', 'Data Engineering and Management', 'Machine Learning and Data Science']",big data analysis,data mining,machine learning,[]
[''],['Communication and Information Technology'],https://www.linkedin.com/in/robert-ardee-carson,"['Project Management and Resource Allocation', 'Marketing Tech and Strategy', 'Optimization']",resource allocation,agile marketing,seo optimization,['SQL Bootcamp - Udemy']
[''],['Data Analytics and Business Intelligence'],https://www.linkedin.com/in/hayato-gibbons-01b84a102,"['Web Development Expertise', 'Spring Boot Expertise', 'JavaScript Proficiency']",web development,spring framework,javascript development,[]
[''],['Marketing and Business'],https://www.linkedin.com/in/christopher-anthony-data-analyst,"['Data Analytics Suite', 'Machine Learning and Data Science', 'Python Development', 'Cloud Engineering and Management', 'Data Visualization and Analysis', 'Data Manipulation and Querying']",data analysis,machine learning,python programming,"['Learning SQL Programming', 'Nano Tips for Using Excel with Miss Excel', 'Project Management Foundations', 'SQL Essential Training']"
['software carpentry'],"['Computational Sciences and Engineering', 'Computational Sciences and Engineering', 'Mechanical Engineering and Related Fields']",https://www.linkedin.com/in/pradeepsivk,"['Technical Software Proficiency', 'Technical Proficiency', 'Foundation Skills']",cad software proficiency,focus and concentration,java programming basics,[]
[''],[],https://www.linkedin.com/in/anupama-bhati-37117229,"['Java EE Development', 'Programming Paradigms', 'Concurrency Management']",java ee application server deployment,javaserver faces jsf programming,go concurrency and high-performance,[]
[''],[],https://www.linkedin.com/in/johnny-huynh-7b722b13,"['Programming Paradigms', 'Web Development Expertise', '.NET Development Fundamentals']",c# programming,web app development,.net library usage,[]
[''],"['Engineering and Applied Sciences', 'Engineering and Applied Sciences']",https://www.linkedin.com/in/yuchen-charles-zhang,"['Data and Object Manipulation', 'Data Manipulation and Querying', 'Data Visualization and Analysis']",data manipulation,sql querying,data visualization,"['Machine Learning', 'CFA level III Candidate']"
"['advance design experiments quality', 'algorithms analysis', 'artificial intellegence', 'combinatorial optimization', 'computer simulation (sheldon ross)', 'convex optimization (jong shi pang)', 'deep learning', 'information retrieval web search engines', 'linear optimization', 'machine learning', 'mathematical statistics', 'mathematical statistics', 'natural language processing', 'operating systems', 'real analysis', 'stochastic processes (sheldon ross)', 'discrete-event simulation', 'inventory control', 'motion time study', 'operations research', 'operations research', 'probabilistic models queuing theory', 'probability theory applications', 'project control', 'quality control', 'regression analysis', 'statistics', 'transportation planing']","['Industrial Engineering and Operations Research', 'Computer Science and Engineering', 'Mathematical Sciences']",https://www.linkedin.com/in/m-javad-azizi,['Data Analytics Suite'],data analysis,,,[]
"['computer systems', 'connected embedded systems architecture', 'secure software systems', 'wireless device architecture', 'wireless network applications', 'wireless systems software architecture', 'embedded systems design', 'microprocessors interfacing']","['Electrical and Computer Engineering', 'Electrical Engineering and Electronics']",https://www.linkedin.com/in/gauri-shelat,"['Web Development Expertise', 'Foundation Skills', 'Concurrency and Multithreading']",animate web elements,python programming basics,multithreading in javascript,"['Machine Learning', 'UT.6.03x: Embedded Systems - Shape the World']"
[''],['Computational Mathematics and Engineering'],https://www.linkedin.com/in/panjerry,"['Web Development Expertise', 'IT Management', 'Java Mastery']",web development,energy management,java programming,[]
"['linear algebra', 'numerical analysis', 'wireless communications', 'computer networks', 'error control coding', 'information theory', 'theory applcations wavelets', 'topics electromagnetics - adaptive antennas', 'wireless communications']","['Communications and Electronics Engineering', 'Communication and Information Technology', 'Electrical Engineering and Electronics']",https://www.linkedin.com/in/ardalan-alizadeh,"['Technical Proficiency', 'Cybersecurity', 'Networking Expertise']",pulse width modulation,wireless network security,linux networking configuration,"['Physical Layer of LTE-A Networks, , Tehran, Iran, September 2010.', 'Certificate on WiMAX workshop', 'GSM Training PHY and MAC', 'Cisco Certified Network Associate Certification (CCNA) Training Course']"
"['monitoring evaluation international educational programs', 'quantitative analysis comparative international education with stata', 'computer science learning path (codecademy)', 'introduction computer science programming using python (mit)', 'probability - science uncertainty data (mit)']","['Computer Science and Engineering', 'International Studies', 'Language Education']",https://www.linkedin.com/in/yinying-lisa-li,"['Data Analytics Suite', 'Data and Object Manipulation', 'Data Visualization and Analysis']",data analysis,data manipulation,data visualization,"['Computer Organization', 'Probability Theory, Statistics and Exploratory Data Analysis', 'Computational Thinking for Problem Solving', 'Mathematics for Machine Learning: Linear Algebra', 'Accelerated Computer Science Fundamentals Specialization', 'IBM Data Science Professional Certificate', 'Data Analysis with Python', 'Data Science Methodology', 'Databases and SQL for Data Science', 'Open Source Tools for Data Science', 'Python for Data Science and AI', 'What is Data Science?', 'Machine Learning (Stanford University)', 'SAS Programming: Essentials', 'PHP', 'Python 3', 'SQL', 'JQuery', 'JavaScript']"
[''],"['Computer Science and Engineering', 'Computer Science and Engineering', 'Engineering and Sciences']",https://www.linkedin.com/in/joonwon-choi-phd-203b6a72,"['Audio Synthesis and Modular Techniques', 'Data Science and Technology', 'Customer Service Excellence']",modular synthesis techniques,data science job search strategies,phone-based customer service skills,[]
[''],['Communications and Electronics Engineering'],https://www.linkedin.com/in/saroja-badavath-a108b565,"['Data Analytics Suite', 'Communication and Interpersonal Skills', 'Design Engineering']",data analysis,communication,fpga design,[]
[''],['Design and Development Technologies'],https://www.linkedin.com/in/danjquinn42,"['Technical Techniques', 'Test Engineering', 'Concurrency Management']",refactoring techniques,test-driven development,concurrency programming,[]
[''],['Electrical and Computer Engineering'],https://www.linkedin.com/in/andrea-goh,"['Software Engineering', 'Data Foundations and Algorithmics', 'Network Expertise']",software design,data structures,network design,[]
[''],"['Electrical and Computer Engineering', 'Electrical and Computer Engineering', 'Electrical Engineering and Related Disciplines']",https://www.linkedin.com/in/mazen-kharbutli-a69b6b135,"['Concurrency Management', 'Concurrency Management', 'Parallel and Scientific Computing']",java concurrency,c++ concurrency,parallel programming,[]
[''],[],https://www.linkedin.com/in/ruchidagli,"['Web Development Expertise', 'Database Administration', 'JavaScript Proficiency']",web development,database management,javascript programming,[]
[''],[],https://www.linkedin.com/in/ying-goings,"['Application Development and Deployment', 'Python Development', 'Software Engineering Cluster']",aws deployment,python programming,eclipse development,['AWS Certified Cloud Practitioner']
[''],['Computer Science and Engineering'],https://www.linkedin.com/in/orlandomgr,"['Programming Paradigms', 'Cloud and Web Service Management', 'Software Engineering Cluster']",concurrent programming,web service development,servlet development,[]
[''],"['Computer Science and Engineering', 'Digital Media and Communications']",https://www.linkedin.com/in/micahfujiwara,"['Web Development Expertise', 'JavaScript Proficiency', 'Java Mastery']",web development,javascript development,java development,['Angular Essential Training']
"['computer networks', 'requirement engineering', 'artificial intelligence', 'big data analytics', 'database design', 'design analysis algorithms', 'information retreival', 'statistics data science']","['Computer Science and Engineering', 'Computer Science and Engineering']",https://www.linkedin.com/in/monish-mani,"['Data Foundations and Algorithmics', 'Data Manipulation and Querying', 'Data Structures and Algorithms']",tree traversal,sql querying,data structure implementation,[]
[''],"['Computer Science and Engineering', 'Computer Science and Engineering', 'Computer Science and Engineering']",https://www.linkedin.com/in/faisalsikder,"['JavaScript Proficiency', 'Python Development', 'Cloud Engineering and Management']",javascript development,python development,cloud planning,"['Communicating with Charisma', ""Leading When You're Not in Charge"", 'Flutter: Part 02 Building Apps', 'AWS Certified Solutions Architect - Associate (SAA-C01): 1 Cloud Services Overview (2019)', 'Enhance Your Productivity with Effective Note-Taking', 'Advanced Java Programming', 'Bill George on Self-Awareness, Authenticity, and Leadership', 'Critical Thinking and Problem Solving', 'Java Memory Management', 'Leadership Foundations', 'Leading Effectively', 'Learning Java Threads', 'Make the Move from Individual Contributor to Manager', 'Managerial Economics', 'New Manager Foundations', 'Selenium Essential Training', 'Learning AWS CloudFormation', 'Go Essential Training', 'Agile Development Practices', 'Agile Foundations', 'Programming Foundations: Design Patterns', 'Software Design: Code and Design Smells', 'Decision-Making Strategies', 'DevOps Foundations: Going Cloud Native', 'Developing Business Acumen', 'Improving Your Judgment', 'Learning Amazon Web Services (AWS) for Developers', 'Learning Go', 'Learning Jira Software', 'Microservices Foundations', 'React: Creating and Hosting a Full-Stack Site']"
[''],[],https://www.linkedin.com/in/dhruv-singh-14947a54,"['Linux Device Driver Development', 'windows  implementation', 'Embedded Systems']",device driver development,windows 10 implementation,c programming for embedded systems,[]
"['computer science a', 'physics c', 'multivariable calculus', 'physical chemistry', 'topology', 'artificial intelligence', 'battlecode', 'building programming experience python', 'communicating with mobile technology', 'compilers', 'computation structures', 'computer graphics', 'computer systems engineering', 'computer systems security', 'computer network security', 'database systems', 'design analysis algorithms', 'differential equations', 'electricity magnetism', 'elements software construction', 'intermediate japanese i: very fast track', 'intermediate japanese ii: very fast track', 'introduction algorithms', 'introduction eecs', 'introduction japanese culture', 'introduction solid state chemistry', 'introductory biology', 'japanese', 'japanese v', 'linear algebra', 'machine learning', 'mathematics computer science', 'microeconomics', 'performance engineering software systems', 'probability random variables', 'software engineering web development', 'user interface design implementation', 'web programming competition', 'doing geometry without pictures', 'dynamics probability', 'quadratic reciprocity']",['Electrical and Computer Engineering'],https://www.linkedin.com/in/kpeng94,"['Functional Programming and Programming Concepts', 'Front-End Web Development', 'Web Development Expertise']",functional programming,css styling,web development,[]
"['arm system architecture', 'microprocessors', 'digital circuits systems', 'digital communication', 'digital signal processing', 'vlsi system design', 'computer architecture', 'analysis algorithms', 'artificial intelligence', 'computer architecture', 'digital ic design', 'microprocessor system design', 'test diagnosis digital systems']","['Electrical and Computer Engineering', 'Electronics and Communication']",https://www.linkedin.com/in/rohit-sharma-00178155,"['Cybersecurity Career Advancement', 'Optimization', 'GUI Development and Automation']",cybersecurity knowledge,linux performance optimization,python gui development,[]
"['computer graphics', 'topic cognitive neuroscience embodied intelligence', 'computer animation simulation', 'human computer interaction', 'modelling reconstruction', 'virtual reality', 'analysis algorithms', 'database systems', 'foundations artificial intelligence', 'introduction computer network security', 'mobile games development', 'multimedia system design', 'software architecture', 'web technoloties', 'design database management systems', 'fundamentals computer networkds', 'fundamentals software engineering', 'object-oriented programming', 'principles operating system', 'project management case analysis', 'software quality assurance test']","['Computer Science and Engineering', 'Computer Science and Engineering', 'Software Engineering and Computing Technologies']",https://www.linkedin.com/in/danbo-lai-05913346,"['JavaScript Proficiency', 'Software Engineering Cluster', 'Software Engineering Cluster']",javascript development,ios app development,sharepoint development,[]
[''],[],https://www.linkedin.com/in/heybaebae7,"['ML Model Development', 'Configuration Management', 'Network Expertise']",model creation,wireless configuration,network penetration,[]
[''],"['Computer Science and Engineering', '']",https://www.linkedin.com/in/innokentiy-shvets-9a74268b,"['Programming Paradigms', 'Software Engineering Cluster', 'Java Mastery']",asynchronous programming,gwt development,java programming,[]
[''],['Computer Engineering and Technology'],https://www.linkedin.com/in/staceywhitfield,"['Data Engineering and Management', 'JavaScript Proficiency', 'Data Analytics Suite']",data querying,javascript programming,data analysis,"['Microsoft Certified: Azure Fundamentals', 'Accessibility in Action', 'Azure Active Directory: Basics', 'MTA: Software Development Fundamentals - Certified 2016', 'Microsoft Technology Associate: Software Development Fundamentals (MTA)', 'TestOut PC Pro']"
[''],"['Data Science and Management', 'Computer Science and Engineering']",https://www.linkedin.com/in/yifeng-zheng-7121657,"['Data Analytics Suite', 'IT Management', 'Data and Object Manipulation']",data analysis,time management,data manipulation,['Time Management Fundamentals']
[''],"['Information Systems Management and Technology', 'wireless communications', 'mba', 'Management and Business']",https://www.linkedin.com/in/adam-g-0a424b9a,"['Automation Engineering', 'ai-driven security testing', 'jenkins ci/cd']",network automation,ai-driven security testing,jenkins ci/cd,"['MCSA: Cloud Platform', 'Information Technology Infrastructure Library', 'Mobility+', 'Project+', 'Certified Information Systems Security Professional', 'CISSP-ISSEP', 'Microsoft Certified: Azure Security Engineer Associate', 'Microsoft Certified Solutions Expert (MCSE): Azure Architect', 'CompTIA Advanced Security Practitioner', 'Network+', 'Security+', 'Certified Ethical Hacker (CEH)', 'Microsoft Certified: Azure Administrator Associate', 'Microsoft Certified: Azure Solutions Architect Expert', 'Plao Alto ACE']"
"['calculus 1 engineering', 'chemistry engineers', 'digital computation', 'linear algebra (eng)', 'mechatronics engineering']",['Mechatronics and Automation Engineering'],https://www.linkedin.com/in/thomas-chandler-b730a7ab,"['Software Testing and Quality Assurance', 'API Development and Integration', 'Software Testing and Quality Assurance']",unit testing,rest api development,web application penetration testing,[]
[''],[],https://www.linkedin.com/in/gary-chen-7012521,"['IT Management', 'Python Development', 'Debugging and Troubleshooting']",change management,python programming,javascript debugging,[]
[''],"['Materials Science and Engineering Cluster', 'Materials Science and Engineering Cluster', 'Materials Science and Engineering Cluster']",https://www.linkedin.com/in/anahita-afshin-navid-6479aa4,"['Cybersecurity Career Advancement', 'Product Management Suite', 'IT Management']",career planning,product management,construction management,[]
[''],['Electrical Engineering and Related Disciplines'],https://www.linkedin.com/in/mike-taeghyun-kang-b3787923,"['Design Engineering', 'Audio Synthesis and Modular Techniques', 'Programming Paradigms']",pcb layout,audio synthesis,verilog programming,[]
[''],"['Communications and Electronics Engineering', 'Communications and Electronics Engineering']",https://www.linkedin.com/in/syed-hashim-ali-shah,"['Audio Synthesis and Modular Techniques', 'Software Engineering', 'Coding Expertise']",audio synthesis techniques,software architecture principles,secure coding practices,[]
[''],['Computer Science and Engineering'],https://www.linkedin.com/in/manik-gangopadhyay-a093b8b,"['Database Administration', 'Cloud Engineering and Management', 'Database Expertise']",database migration,cloud operations,database administration,"['The Data Scientist’s Toolbox', 'AWS Certified Cloud Practitioner', 'IBM Certified Database Associate -- DB2 9 Fundamentals', 'IBM Certified System Administrator -- WebSphere Application Server Network Deployment V6.0', 'Oracle Database 11g Performance Tuning Certified Expert', 'Sun Certified Network Administrator for Solaris 8', 'Sun Certified System Administrator for Solaris 8']"
['stanford machine learning class'],['Historical Studies and Computing'],https://www.linkedin.com/in/the-other-matt,"['JSON Expertise', 'Cloud and Web Services Technologies', 'Programming Paradigms']",json processing,web services,websocket programming,[]
"['assessing tactical network performance', 'fundamentals space', 'hands-on devops', 'model based engineering with business process modeling notation', 'model based engineering with uml sysml', 'remote sensing space']","['Computer Science and Engineering', 'Computer Science and Engineering']",https://www.linkedin.com/in/asteffey,"['Microservices Development and Architecture', 'Microservices Development and Architecture', 'Intelligent Content Creation']",protocol buffers,microservices,intellij idea,"['APIs and Microservices', 'Java Skill Certification', 'Python Skill Certification', 'React Skill Certification', 'Rest API Skill Certification', 'Triplebyte certified Generalist Software Engineer', 'Data Visualization', 'Front End Libraries', 'JavaScript Algorithms and Data Structures', 'Responsive Web Design']"
[''],"['Computer Science and Engineering', 'Engineering and Sciences']",https://www.linkedin.com/in/alexander-gamino-30770a92,"['Data and Object Manipulation', 'Machine Learning and Data Science', 'Deep Learning Expertise']",object detection,machine learning,deep learning,[]
[''],"['Electrical Engineering and Electronics', 'Electrical Engineering and Electronics']",https://www.linkedin.com/in/qingjin-du-9a9a1b11,"['Design Engineering', 'GUI Development and Automation', 'Java Mastery']",fpga design,gui programming,java migration,[]
[''],['Mechanical Engineering and Related Fields'],https://www.linkedin.com/in/robert-h-ford,"['Technical Proficiency', 'Engineering and Design Best Practices', 'Software Testing and Quality Assurance']",public speaking,agile principles,software testing techniques,[]
[''],"['Computer Science and Engineering', 'Computer Science and Engineering']",https://www.linkedin.com/in/chennavenkatesh,"['Data Analytics Suite', 'Big Data and Data Engineering', 'Machine Learning and Data Science']",predictive analysis,big data architecture,machine learning engineering,[]
[''],"['Electrical Engineering and Related Disciplines', 'Electrical Engineering and Related Disciplines', 'Electrical Engineering and Related Disciplines']",https://www.linkedin.com/in/ruihua-ding,"['Web Development', 'design d printed products', 'Cloud and DevOps Proficiency']",create web applications,design 3d printed products,use teradata vantage,[]
[''],['Communications and Electronics Engineering'],https://www.linkedin.com/in/pinnakavamsi,"['Configuration Management', 'Troubleshooting Proficiency', 'Cybersecurity']",network configuration,troubleshooting,security management,"['Cisco certified interviewer Specialist', 'Cisco Certified Design Associate', 'Cisco Certified Internetwork Expert Security (CCIE Security)', 'Cisco Certified Network Professional', 'Cisco Certified Network Associate']"
[''],['Electrical and Computer Engineering'],https://www.linkedin.com/in/ianbenz,"['IT Management', 'Debugging and Troubleshooting', 'Data Analytics Suite']",device management,debugging techniques,threat analysis,[]
"['analysis costs', 'risks benefits health care', 'consulting workshop', 'data driven medicine', 'design analysis algorithms', 'healthcare regulation', 'finance policy', 'introduction biomedical informatics research methodology', 'mathematical models medical decisions', 'probabilistic graphical models: principles techniques', 'representations algorithms computational molecular biology', 'translational bioinformatics', 'applied statistics', 'bootstrap', 'mathstorm consulting group', 'mathematical statistics', 'multivariate analysis', 'numerical linear algebra', 'numerical optimization', 'statistical learning']","['Biomedical Engineering Cluster', 'Statistical Sciences', 'Bio-STEM Sciences']",https://www.linkedin.com/in/erika-strandberg-726a7a6,"['Data Analytics Suite', 'Machine Learning and Data Science', 'ML Model Development']",data analysis,machine learning,model deployment,[]
[''],"['Computer Science and Engineering', 'Electronics and Computer Systems']",https://www.linkedin.com/in/grishma-chole,"['Web Development Expertise', 'Java Mastery', 'Technical Proficiency']",java web development,enterprise java development,servlets,[]
[''],"['Computational Mathematics and Engineering', '']",https://www.linkedin.com/in/bradleypirie,"['Cloud-Native Development', 'IT Fundamentals', 'Cybersecurity']",cloud-native app development,cybersecurity fundamentals,cryptography and network security,['.NET MAUI for Beginners']
[''],[],https://www.linkedin.com/in/wlperdue,"['IT Administration', 'Ruby on Rails Development', 'Cloud Infrastructure Expertise']",linux system administration,ruby on rails web development,cloud infrastructure automation,"['Sophos Certified Engineer', 'Aruba Certified Mobility Associate (ACMA)', 'Heartbleed Tactics for Small IT Shops', 'IT Security Fundamentals', 'Ruby on Rails 4 Essential Training', 'Swift Essential Training', 'Ruby Essential Training', 'DevOps Essentials']"
[''],"['Computer Science and Engineering', 'Languages and Literature']",https://www.linkedin.com/in/helen-m-slattery,"['Test Engineering', 'Design Engineering', 'Software Engineering Cluster']",technical writing,instructional design,scrum methodology,['ISO 9000']
[''],[],https://www.linkedin.com/in/gilbert-frausto,"['Software Engineering Cluster', 'Java Mastery', 'Web Development Expertise']",full-stack development,java development,web development,[]
[''],"['Statistical Sciences', 'Electrical Engineering and Related Disciplines']",https://www.linkedin.com/in/jeffrey-liu-10062a8,"['Natural Language Processing (NLP) and Text Analytics', 'Data Visualization and Analysis', 'Machine Learning and Data Science']",text analysis,data visualization,machine learning,[]
[''],"['Mechanical Engineering and Related Fields', 'Mechanical Engineering and Related Fields']",https://www.linkedin.com/in/hao-zheng-ab057321,"['Computer-Aided Design (CAD) Expertise', 'Design Engineering', 'Data Analytics Suite']",cad modeling,parametric design,simulation analysis,[]
[''],"['Physical Sciences and Engineering', 'Physical Sciences and Engineering']",https://www.linkedin.com/in/illia-silin-2a33b37a,"['Programming Paradigms', 'Debugging and Troubleshooting', 'Programming Paradigms']",async programming,c debugging,tokio async programming,[]
[''],['Electrical and Computer Engineering'],https://www.linkedin.com/in/jorge-ortega-sde,"['Functional Programming and Programming Concepts', 'Data and Object Manipulation', 'Data Foundations and Algorithmics']",functional programming,array manipulation,data structures,[]
[''],"['Natural and Applied Sciences', 'Physical Sciences and Engineering']",https://www.linkedin.com/in/qiu-zhao-54b53a28,"['Cloud Engineering and Management', 'Virtualization Expertise', 'IT Management']",cloud computing,virtual instrument creation,imposter syndrome management,[]
[''],"['Mechanical Engineering and Related Fields', 'Mechanical Engineering and Related Fields', 'Mechanical Engineering and Related Fields']",https://www.linkedin.com/in/zhiwei-cui,"['Code Engineering', 'Machine Learning and Data Science', 'Simulation and Control']",code analysis,machine learning,simulation,"['Black Belt in Design for Six Sigma', 'Green Belt in Design for Six Sigma']"
[''],['Computer Science and Engineering'],https://www.linkedin.com/in/jennmagder,"['Software Engineering Cluster', 'Software Testing and Quality Assurance', 'Ruby on Rails Development']",app development,software testing,ruby installation,[]
